samplesize,run,shrinkage,LossFunc,Predictors,OptNumTrees,TPR,TNR,Accuracy,AUC,Concordance
10000,3,0.001,bernoulli,37,19603,0.7414,0.687,0.7142,0.79045308,0.79045308
10000,3,0.001,adaboost,37,17688,0.7424,0.6802,0.7113,0.78690336,0.78690336
10000,3,0.01,bernoulli,37,1949,0.7398,0.6872,0.7135,0.7902254,0.79022528
10000,3,0.01,adaboost,37,1728,0.743,0.6764,0.7097,0.78637486,0.78637476
10000,3,0.02,bernoulli,36,852,0.7402,0.6828,0.7115,0.7871488,0.78714868
10000,3,0.02,adaboost,37,706,0.7392,0.678,0.7086,0.7829333,0.78293308
10000,3,0.03,bernoulli,37,492,0.738,0.6788,0.7084,0.78481136,0.78481104
10000,3,0.03,adaboost,35,467,0.7358,0.6748,0.7053,0.78218808,0.78218744
10000,3,0.04,bernoulli,36,357,0.7364,0.6784,0.7074,0.78395146,0.78394952
10000,3,0.04,adaboost,37,454,0.7454,0.6744,0.7099,0.78670406,0.78670272
10000,3,0.05,bernoulli,36,372,0.7384,0.6862,0.7123,0.78877962,0.78877912
10000,3,0.05,adaboost,36,293,0.7352,0.678,0.7066,0.78242922,0.782428
10000,3,0.06,bernoulli,34,227,0.735,0.6762,0.7056,0.78262476,0.78262384
10000,3,0.06,adaboost,36,226,0.7354,0.6726,0.704,0.78192746,0.78192488
10000,3,0.07,bernoulli,36,249,0.7358,0.6816,0.7087,0.7871893,0.78718836
10000,3,0.07,adaboost,35,217,0.7382,0.6746,0.7064,0.78325334,0.78325008
10000,3,0.08,bernoulli,35,185,0.733,0.678,0.7055,0.7823588,0.7823546
10000,3,0.08,adaboost,31,157,0.7384,0.6696,0.704,0.7786624,0.77865172
10000,3,0.09,bernoulli,33,148,0.736,0.6738,0.7049,0.78152522,0.78152012
10000,3,0.09,adaboost,32,125,0.7314,0.6702,0.7008,0.77763352,0.77762684
10000,3,0.1,bernoulli,34,151,0.7394,0.6772,0.7083,0.78346626,0.78345988
10000,3,0.1,adaboost,34,143,0.7378,0.6724,0.7051,0.78124314,0.78123936
10000,4,0.001,bernoulli,37,19847,0.7352,0.679,0.7071,0.78423212,0.78423212
10000,4,0.001,adaboost,37,19933,0.736,0.6716,0.7038,0.78241888,0.78241888
10000,4,0.01,bernoulli,37,1883,0.7376,0.6718,0.7047,0.78351418,0.78351412
10000,4,0.01,adaboost,37,2000,0.7372,0.6704,0.7038,0.78222066,0.78222052
10000,4,0.02,bernoulli,37,998,0.7314,0.6788,0.7051,0.78403456,0.7840344
10000,4,0.02,adaboost,37,951,0.7346,0.6666,0.7006,0.78113782,0.78113744
10000,4,0.03,bernoulli,37,640,0.7356,0.6718,0.7037,0.78324616,0.78324544
10000,4,0.03,adaboost,37,663,0.7326,0.671,0.7018,0.78130352,0.78130304
10000,4,0.04,bernoulli,37,472,0.7344,0.677,0.7057,0.78220928,0.78220844
10000,4,0.04,adaboost,37,483,0.7328,0.6716,0.7022,0.7814028,0.78140208
10000,4,0.05,bernoulli,36,393,0.7308,0.675,0.7029,0.78276062,0.7827598
10000,4,0.05,adaboost,35,277,0.7278,0.6654,0.6966,0.77574204,0.77573988
10000,4,0.06,bernoulli,35,332,0.7356,0.6772,0.7064,0.78256194,0.782561
10000,4,0.06,adaboost,37,227,0.7364,0.6564,0.6964,0.77502044,0.77501648
10000,4,0.07,bernoulli,34,228,0.7302,0.6686,0.6994,0.77870718,0.77870304
10000,4,0.07,adaboost,36,255,0.7296,0.6672,0.6984,0.77945972,0.77945828
10000,4,0.08,bernoulli,37,215,0.7328,0.6694,0.7011,0.78011628,0.78011328
10000,4,0.08,adaboost,34,224,0.733,0.666,0.6995,0.77869242,0.77868936
10000,4,0.09,bernoulli,36,150,0.7292,0.6662,0.6977,0.77549028,0.77548516
10000,4,0.09,adaboost,32,142,0.7324,0.6576,0.695,0.77371764,0.7737096
10000,4,0.1,bernoulli,36,188,0.7234,0.6796,0.7015,0.778755,0.77875228
10000,4,0.1,adaboost,34,114,0.7358,0.656,0.6959,0.77222896,0.7722198
10000,5,0.001,bernoulli,37,19823,0.7394,0.6816,0.7105,0.78764552,0.78764548
10000,5,0.001,adaboost,37,19981,0.7394,0.6752,0.7073,0.7860224,0.78602236
10000,5,0.01,bernoulli,37,1951,0.7394,0.6826,0.711,0.78708258,0.78708248
10000,5,0.01,adaboost,37,1983,0.7376,0.6738,0.7057,0.78506752,0.78506732
10000,5,0.02,bernoulli,37,997,0.734,0.6836,0.7088,0.78650006,0.78649976
10000,5,0.02,adaboost,36,887,0.7364,0.6722,0.7043,0.7829902,0.78298972
10000,5,0.03,bernoulli,35,656,0.7388,0.6848,0.7118,0.78606634,0.78606616
10000,5,0.03,adaboost,37,656,0.7346,0.677,0.7058,0.78447316,0.78447288
10000,5,0.04,bernoulli,37,497,0.7408,0.6812,0.711,0.78554806,0.78554764
10000,5,0.04,adaboost,36,363,0.736,0.669,0.7025,0.77918118,0.77918024
10000,5,0.05,bernoulli,35,364,0.7378,0.6806,0.7092,0.78445172,0.78445
10000,5,0.05,adaboost,35,400,0.7396,0.6746,0.7071,0.78499618,0.78499484
10000,5,0.06,bernoulli,37,332,0.7386,0.684,0.7113,0.78554512,0.78554444
10000,5,0.06,adaboost,36,306,0.7364,0.6784,0.7074,0.7825409,0.78253932
10000,5,0.07,bernoulli,34,265,0.7358,0.6792,0.7075,0.78439524,0.78439356
10000,5,0.07,adaboost,36,267,0.7416,0.671,0.7063,0.78278028,0.78277896
10000,5,0.08,bernoulli,37,250,0.739,0.6844,0.7117,0.78556756,0.78556672
10000,5,0.08,adaboost,35,199,0.7388,0.6742,0.7065,0.78031356,0.78031148
10000,5,0.09,bernoulli,34,182,0.7404,0.6678,0.7041,0.78153754,0.78153632
10000,5,0.09,adaboost,34,185,0.7354,0.6688,0.7021,0.78032244,0.7803212
10000,5,0.1,bernoulli,31,189,0.7396,0.6854,0.7125,0.78461624,0.78461444
10000,5,0.1,adaboost,31,122,0.7448,0.6502,0.6975,0.774875,0.77487136
11000,1,0.001,bernoulli,37,19593,0.735090909,0.686727273,0.710909091,0.786497851,0.786497851
11000,1,0.001,adaboost,37,19269,0.735636364,0.677272727,0.706454545,0.784819835,0.784819835
11000,1,0.01,bernoulli,37,2000,0.731272727,0.688181818,0.709727273,0.786601058,0.786600992
11000,1,0.01,adaboost,37,1754,0.734909091,0.674727273,0.704818182,0.782888595,0.782888463
11000,1,0.02,bernoulli,37,838,0.729818182,0.684,0.706909091,0.78298043,0.782980033
11000,1,0.02,adaboost,37,986,0.730363636,0.679454545,0.704909091,0.785196083,0.785195967
11000,1,0.03,bernoulli,37,572,0.735090909,0.682909091,0.709,0.783703603,0.783703174
11000,1,0.03,adaboost,36,580,0.731272727,0.678181818,0.704727273,0.782289653,0.782289124
11000,1,0.04,bernoulli,37,419,0.729818182,0.681090909,0.705454545,0.782834215,0.782832727
11000,1,0.04,adaboost,37,499,0.738545455,0.674909091,0.706727273,0.78462476,0.784624397
11000,1,0.05,bernoulli,36,322,0.725454545,0.685454545,0.705454545,0.780998694,0.780997884
11000,1,0.05,adaboost,36,381,0.736181818,0.674727273,0.705454545,0.783433504,0.783432364
11000,1,0.06,bernoulli,36,293,0.735636364,0.68,0.707818182,0.783729471,0.783727636
11000,1,0.06,adaboost,37,324,0.737272727,0.673818182,0.705545455,0.783524579,0.783523934
11000,1,0.07,bernoulli,36,228,0.727090909,0.676727273,0.701909091,0.780260198,0.780258975
11000,1,0.07,adaboost,36,244,0.728,0.678181818,0.703090909,0.78183,0.781827967
11000,1,0.08,bernoulli,36,249,0.734181818,0.684545455,0.709363636,0.785445669,0.785444562
11000,1,0.08,adaboost,37,209,0.729818182,0.678181818,0.704,0.780577504,0.780574413
11000,1,0.09,bernoulli,33,160,0.733636364,0.669090909,0.701363636,0.778923405,0.778916727
11000,1,0.09,adaboost,36,185,0.73,0.670181818,0.700090909,0.779703802,0.77970043
11000,1,0.1,bernoulli,37,191,0.729272727,0.682181818,0.705727273,0.781654926,0.781650843
11000,1,0.1,adaboost,36,138,0.734545455,0.667454545,0.701,0.778210132,0.778206579
11000,2,0.001,bernoulli,37,19640,0.738363636,0.673636364,0.706,0.779920959,0.779920959
11000,2,0.001,adaboost,37,19923,0.739818182,0.668181818,0.704,0.77813719,0.77813719
11000,2,0.01,bernoulli,37,1998,0.740545455,0.674727273,0.707636364,0.780542843,0.78054281
11000,2,0.01,adaboost,37,1723,0.736727273,0.665090909,0.700909091,0.775427322,0.775427174
11000,2,0.02,bernoulli,37,965,0.739090909,0.672,0.705545455,0.77928605,0.77928595
11000,2,0.02,adaboost,37,985,0.735636364,0.669090909,0.702363636,0.776890331,0.776890149
11000,2,0.03,bernoulli,37,616,0.737454545,0.672909091,0.705181818,0.777749372,0.777748893
11000,2,0.03,adaboost,37,663,0.735090909,0.664363636,0.699727273,0.776987653,0.776987372
11000,2,0.04,bernoulli,35,376,0.736727273,0.666545455,0.701636364,0.774466612,0.774464529
11000,2,0.04,adaboost,37,499,0.737454545,0.668545455,0.703,0.777664777,0.777664298
11000,2,0.05,bernoulli,37,400,0.739272727,0.672727273,0.706,0.778946231,0.778945653
11000,2,0.05,adaboost,36,361,0.737818182,0.66,0.698909091,0.775415008,0.775414347
11000,2,0.06,bernoulli,36,319,0.738363636,0.669636364,0.704,0.777893074,0.777892165
11000,2,0.06,adaboost,37,331,0.729636364,0.665454545,0.697545455,0.776020529,0.776019174
11000,2,0.07,bernoulli,36,267,0.737272727,0.669090909,0.703181818,0.776744331,0.776742545
11000,2,0.07,adaboost,37,215,0.728727273,0.659636364,0.694181818,0.770368165,0.770365289
11000,2,0.08,bernoulli,36,178,0.735818182,0.665636364,0.700727273,0.772040744,0.772037818
11000,2,0.08,adaboost,37,209,0.737272727,0.654363636,0.695818182,0.77264843,0.772645587
11000,2,0.09,bernoulli,33,142,0.727272727,0.665636364,0.696454545,0.76944281,0.769436529
11000,2,0.09,adaboost,33,155,0.735454545,0.659090909,0.697272727,0.77009281,0.770087207
11000,2,0.1,bernoulli,34,179,0.728909091,0.671636364,0.700272727,0.775174893,0.775172826
11000,2,0.1,adaboost,36,123,0.739818182,0.654909091,0.697363636,0.769067405,0.76906205
11000,3,0.001,bernoulli,37,19985,0.734727273,0.678909091,0.706818182,0.781346182,0.781346182
11000,3,0.001,adaboost,37,19986,0.737272727,0.672727273,0.705,0.779209488,0.779209488
11000,3,0.01,bernoulli,37,1995,0.736909091,0.679818182,0.708363636,0.781310231,0.781310215
11000,3,0.01,adaboost,37,1879,0.733636364,0.669090909,0.701363636,0.777969339,0.777969256
11000,3,0.02,bernoulli,37,924,0.730363636,0.676909091,0.703636364,0.779050909,0.779050545
11000,3,0.02,adaboost,37,994,0.734,0.673090909,0.703545455,0.778966463,0.778966248
11000,3,0.03,bernoulli,37,666,0.734363636,0.673818182,0.704090909,0.780396744,0.780396364
11000,3,0.03,adaboost,37,606,0.737454545,0.667272727,0.702363636,0.776897339,0.77689686
11000,3,0.04,bernoulli,36,495,0.73,0.679636364,0.704818182,0.780335917,0.780335273
11000,3,0.04,adaboost,36,344,0.727636364,0.666909091,0.697272727,0.772038165,0.772036529
11000,3,0.05,bernoulli,36,391,0.733454545,0.674181818,0.703818182,0.779640231,0.779639107
11000,3,0.05,adaboost,34,304,0.731090909,0.661818182,0.696454545,0.773835488,0.773834017
11000,3,0.06,bernoulli,34,231,0.736727273,0.664181818,0.700454545,0.773802248,0.773799008
11000,3,0.06,adaboost,36,318,0.734545455,0.665636364,0.700090909,0.776626,0.776624959
11000,3,0.07,bernoulli,33,209,0.730727273,0.676181818,0.703454545,0.774439802,0.774434975
11000,3,0.07,adaboost,37,246,0.730363636,0.670545455,0.700454545,0.775167752,0.775163273
11000,3,0.08,bernoulli,34,211,0.733090909,0.672545455,0.702818182,0.776719521,0.776717587
11000,3,0.08,adaboost,35,186,0.727636364,0.665636364,0.696636364,0.773614909,0.773612132
11000,3,0.09,bernoulli,35,152,0.732181818,0.661636364,0.696909091,0.771331554,0.77132357
11000,3,0.09,adaboost,35,120,0.728545455,0.658909091,0.693727273,0.767272496,0.767265653
11000,3,0.1,bernoulli,33,151,0.728909091,0.673090909,0.701,0.773514579,0.773504033
11000,3,0.1,adaboost,36,146,0.722909091,0.669454545,0.696181818,0.771242793,0.771239207
11000,4,0.001,bernoulli,37,19899,0.743090909,0.694727273,0.718909091,0.793077521,0.793077521
11000,4,0.001,adaboost,37,19570,0.742,0.691272727,0.716636364,0.791118347,0.791118347
11000,4,0.01,bernoulli,37,1996,0.741454545,0.697636364,0.719545455,0.793056545,0.793056529
11000,4,0.01,adaboost,37,1897,0.743636364,0.69,0.716818182,0.790759372,0.790759339
11000,4,0.02,bernoulli,37,959,0.742909091,0.691818182,0.717363636,0.791694149,0.791694017
11000,4,0.02,adaboost,37,929,0.738909091,0.691454545,0.715181818,0.78993795,0.789937884
11000,4,0.03,bernoulli,37,637,0.741818182,0.694545455,0.718181818,0.792182413,0.792182215
11000,4,0.03,adaboost,37,539,0.735818182,0.686727273,0.711272727,0.787122628,0.787122248
11000,4,0.04,bernoulli,37,500,0.742545455,0.693272727,0.717909091,0.791977455,0.791976893
11000,4,0.04,adaboost,36,427,0.743090909,0.685454545,0.714272727,0.788165306,0.788164264
11000,4,0.05,bernoulli,37,391,0.742181818,0.690363636,0.716272727,0.790959835,0.790959537
11000,4,0.05,adaboost,36,399,0.743636364,0.688,0.715818182,0.790112843,0.790111835
11000,4,0.06,bernoulli,37,296,0.738727273,0.692,0.715363636,0.790017455,0.790016926
11000,4,0.06,adaboost,37,323,0.744545455,0.688545455,0.716545455,0.789762793,0.789761653
11000,4,0.07,bernoulli,36,224,0.743090909,0.687272727,0.715181818,0.787632512,0.787631041
11000,4,0.07,adaboost,37,274,0.739272727,0.687818182,0.713545455,0.789830992,0.789830248
11000,4,0.08,bernoulli,36,221,0.743454545,0.690181818,0.716818182,0.788265355,0.788263405
11000,4,0.08,adaboost,35,190,0.734909091,0.685636364,0.710272727,0.784947372,0.784943306
11000,4,0.09,bernoulli,36,188,0.737636364,0.698181818,0.717909091,0.788578364,0.788569686
11000,4,0.09,adaboost,37,165,0.744,0.679090909,0.711545455,0.78274243,0.782739405
11000,4,0.1,bernoulli,35,169,0.74,0.693818182,0.716909091,0.788718231,0.788711339
11000,4,0.1,adaboost,36,200,0.743090909,0.689272727,0.716181818,0.789942545,0.789940298
11000,5,0.001,bernoulli,37,19990,0.732727273,0.692909091,0.712818182,0.786275736,0.786275736
11000,5,0.001,adaboost,37,19997,0.733272727,0.683818182,0.708545455,0.784552926,0.784552926
11000,5,0.01,bernoulli,37,1985,0.729636364,0.688727273,0.709181818,0.785133488,0.785133421
11000,5,0.01,adaboost,37,1997,0.731272727,0.683454545,0.707363636,0.784117273,0.784117256
11000,5,0.02,bernoulli,37,987,0.733818182,0.686727273,0.710272727,0.785287736,0.785287537
11000,5,0.02,adaboost,37,931,0.732545455,0.680727273,0.706636364,0.783238942,0.783238612
11000,5,0.03,bernoulli,35,585,0.731454545,0.686363636,0.708909091,0.782647934,0.782647339
11000,5,0.03,adaboost,37,626,0.729454545,0.684545455,0.707,0.782450777,0.782450512
11000,5,0.04,bernoulli,36,442,0.728909091,0.687454545,0.708181818,0.782405322,0.782404496
11000,5,0.04,adaboost,37,381,0.731636364,0.672,0.701818182,0.777643008,0.777641223
11000,5,0.05,bernoulli,34,322,0.732363636,0.684363636,0.708363636,0.780370711,0.780368959
11000,5,0.05,adaboost,37,399,0.737090909,0.678363636,0.707727273,0.782958645,0.782957719
11000,5,0.06,bernoulli,36,329,0.728909091,0.690181818,0.709545455,0.784228248,0.784227802
11000,5,0.06,adaboost,35,328,0.734909091,0.68,0.707454545,0.782683802,0.782682777
11000,5,0.07,bernoulli,35,256,0.732909091,0.689272727,0.711090909,0.782884314,0.782883008
11000,5,0.07,adaboost,36,272,0.738,0.675636364,0.706818182,0.782188248,0.782185983
11000,5,0.08,bernoulli,34,249,0.732181818,0.689636364,0.710909091,0.783970529,0.783969289
11000,5,0.08,adaboost,35,205,0.729818182,0.68,0.704909091,0.778871273,0.778868231
11000,5,0.09,bernoulli,35,208,0.735272727,0.682,0.708636364,0.784196893,0.784195736
11000,5,0.09,adaboost,35,210,0.730363636,0.680181818,0.705272727,0.780538628,0.780535736
11000,5,0.1,bernoulli,32,121,0.715454545,0.689090909,0.702272727,0.77526438,0.775261091
11000,5,0.1,adaboost,33,159,0.735636364,0.673818182,0.704727273,0.778949603,0.778946479
12000,1,0.001,bernoulli,37,19999,0.7275,0.683,0.70525,0.784409639,0.784409639
12000,1,0.001,adaboost,37,19140,0.7285,0.676333333,0.702416667,0.781922639,0.781922639
12000,1,0.01,bernoulli,37,1888,0.727333333,0.683166667,0.70525,0.783318319,0.78331825
12000,1,0.01,adaboost,37,1983,0.730833333,0.675,0.702916667,0.782433847,0.782433722
12000,1,0.02,bernoulli,37,822,0.728166667,0.676333333,0.70225,0.780827181,0.780826972
12000,1,0.02,adaboost,37,837,0.728333333,0.673666667,0.701,0.779656722,0.779656389
12000,1,0.03,bernoulli,37,630,0.727333333,0.6835,0.705416667,0.782803097,0.782802083
12000,1,0.03,adaboost,37,587,0.725833333,0.676333333,0.701083333,0.780214278,0.780214083
12000,1,0.04,bernoulli,36,367,0.724666667,0.675666667,0.700166667,0.778269139,0.778265722
12000,1,0.04,adaboost,37,398,0.7265,0.673,0.69975,0.777638528,0.77763725
12000,1,0.05,bernoulli,37,336,0.723,0.6835,0.70325,0.779814236,0.779813444
12000,1,0.05,adaboost,36,360,0.728,0.675833333,0.701916667,0.779775847,0.779774139
12000,1,0.06,bernoulli,36,241,0.730333333,0.672166667,0.70125,0.777882903,0.777881306
12000,1,0.06,adaboost,34,236,0.726166667,0.669166667,0.697666667,0.776773958,0.7767715
12000,1,0.07,bernoulli,36,253,0.725333333,0.6805,0.702916667,0.780325681,0.780325028
12000,1,0.07,adaboost,37,274,0.728833333,0.676333333,0.702583333,0.780172236,0.780170028
12000,1,0.08,bernoulli,36,227,0.727333333,0.685833333,0.706583333,0.780863861,0.78086325
12000,1,0.08,adaboost,35,158,0.725,0.669,0.697,0.774428819,0.774421917
12000,1,0.09,bernoulli,33,139,0.723833333,0.674166667,0.699,0.774724764,0.774717306
12000,1,0.09,adaboost,37,149,0.7245,0.669,0.69675,0.775324083,0.775317722
12000,1,0.1,bernoulli,32,152,0.7305,0.676333333,0.703416667,0.778896347,0.778892056
12000,1,0.1,adaboost,36,128,0.725,0.672666667,0.698833333,0.774397264,0.774373944
12000,2,0.001,bernoulli,37,19990,0.737333333,0.675,0.706166667,0.785021083,0.785021083
12000,2,0.001,adaboost,37,19734,0.736666667,0.673,0.704833333,0.783261194,0.783261194
12000,2,0.01,bernoulli,37,1992,0.738833333,0.670833333,0.704833333,0.784870167,0.78487
12000,2,0.01,adaboost,37,1764,0.736833333,0.668833333,0.702833333,0.781210903,0.781210833
12000,2,0.02,bernoulli,37,939,0.735166667,0.676333333,0.70575,0.783970236,0.783969917
12000,2,0.02,adaboost,37,1000,0.735666667,0.674166667,0.704916667,0.783243931,0.783243611
12000,2,0.03,bernoulli,37,625,0.741166667,0.67,0.705583333,0.783716028,0.783715667
12000,2,0.03,adaboost,37,652,0.737166667,0.674666667,0.705916667,0.782370431,0.782369306
12000,2,0.04,bernoulli,36,499,0.733333333,0.679166667,0.70625,0.784229194,0.784228028
12000,2,0.04,adaboost,36,476,0.737,0.666,0.7015,0.781774792,0.781773639
12000,2,0.05,bernoulli,37,400,0.7425,0.671666667,0.707083333,0.783038653,0.783038167
12000,2,0.05,adaboost,37,386,0.737333333,0.670166667,0.70375,0.781787083,0.781786167
12000,2,0.06,bernoulli,36,333,0.736333333,0.676833333,0.706583333,0.785019569,0.785018333
12000,2,0.06,adaboost,36,249,0.733,0.669,0.701,0.778129028,0.778127333
12000,2,0.07,bernoulli,35,250,0.737333333,0.67,0.703666667,0.781822694,0.781821361
12000,2,0.07,adaboost,35,219,0.739333333,0.665333333,0.702333333,0.778340736,0.778337583
12000,2,0.08,bernoulli,35,220,0.7305,0.676666667,0.703583333,0.780305,0.78030275
12000,2,0.08,adaboost,33,203,0.7315,0.667833333,0.699666667,0.779039833,0.779033972
12000,2,0.09,bernoulli,36,196,0.733833333,0.671166667,0.7025,0.7803615,0.780358639
12000,2,0.09,adaboost,36,217,0.730833333,0.674833333,0.702833333,0.781668528,0.781664972
12000,2,0.1,bernoulli,35,157,0.736833333,0.671,0.703916667,0.778397944,0.778391639
12000,2,0.1,adaboost,35,148,0.742,0.6585,0.70025,0.778106944,0.77809725
12000,3,0.001,bernoulli,37,19999,0.735333333,0.685,0.710166667,0.786188222,0.786188222
12000,3,0.001,adaboost,37,19989,0.733833333,0.6795,0.706666667,0.784710417,0.784710417
12000,3,0.01,bernoulli,37,1998,0.733666667,0.684166667,0.708916667,0.785853194,0.785853194
12000,3,0.01,adaboost,37,1989,0.732666667,0.681333333,0.707,0.784365361,0.784365333
12000,3,0.02,bernoulli,36,976,0.734666667,0.685333333,0.71,0.785338417,0.785338306
12000,3,0.02,adaboost,37,955,0.730666667,0.6865,0.708583333,0.783939389,0.783939222
12000,3,0.03,bernoulli,36,606,0.736833333,0.685333333,0.711083333,0.784344319,0.784342722
12000,3,0.03,adaboost,37,663,0.73,0.6825,0.70625,0.783303917,0.7833035
12000,3,0.04,bernoulli,37,500,0.734333333,0.686666667,0.7105,0.785830167,0.785829861
12000,3,0.04,adaboost,37,490,0.728333333,0.682,0.705166667,0.782812708,0.782812306
12000,3,0.05,bernoulli,36,388,0.736833333,0.683166667,0.71,0.785045153,0.78504475
12000,3,0.05,adaboost,36,386,0.736333333,0.6805,0.708416667,0.782849597,0.782849278
12000,3,0.06,bernoulli,34,333,0.732666667,0.6825,0.707583333,0.784240292,0.784239833
12000,3,0.06,adaboost,36,258,0.734833333,0.676,0.705416667,0.779391264,0.779389972
12000,3,0.07,bernoulli,36,201,0.728833333,0.6855,0.707166667,0.780087097,0.780083444
12000,3,0.07,adaboost,35,244,0.728,0.681166667,0.704583333,0.780815694,0.780814833
12000,3,0.08,bernoulli,33,163,0.738,0.671833333,0.704916667,0.777106056,0.777103583
12000,3,0.08,adaboost,36,250,0.728166667,0.681666667,0.704916667,0.782575278,0.782574389
12000,3,0.09,bernoulli,34,138,0.7325,0.6775,0.705,0.776804167,0.776801778
12000,3,0.09,adaboost,36,184,0.741166667,0.668333333,0.70475,0.780084736,0.780083361
12000,3,0.1,bernoulli,35,157,0.728166667,0.683166667,0.705666667,0.779629236,0.7796255
12000,3,0.1,adaboost,35,200,0.7355,0.6725,0.704,0.781740958,0.781738972
12000,4,0.001,bernoulli,37,19999,0.7365,0.689833333,0.713166667,0.788560222,0.788560194
12000,4,0.001,adaboost,37,19874,0.736333333,0.685333333,0.710833333,0.786819389,0.786819361
12000,4,0.01,bernoulli,37,2000,0.736333333,0.689333333,0.712833333,0.788332681,0.788332556
12000,4,0.01,adaboost,37,1990,0.735666667,0.686333333,0.711,0.786664833,0.786664694
12000,4,0.02,bernoulli,37,982,0.735833333,0.6955,0.715666667,0.787909625,0.787909222
12000,4,0.02,adaboost,37,873,0.735,0.684,0.7095,0.784704931,0.784704472
12000,4,0.03,bernoulli,37,647,0.738666667,0.6855,0.712083333,0.787436417,0.787435889
12000,4,0.03,adaboost,37,613,0.736333333,0.6865,0.711416667,0.785381653,0.785380667
12000,4,0.04,bernoulli,36,495,0.735,0.6865,0.71075,0.786493778,0.786493222
12000,4,0.04,adaboost,37,500,0.737,0.685833333,0.711416667,0.786160847,0.786159417
12000,4,0.05,bernoulli,35,347,0.733,0.6895,0.71125,0.785095819,0.785093889
12000,4,0.05,adaboost,36,399,0.739833333,0.688166667,0.714,0.785837,0.785835194
12000,4,0.06,bernoulli,36,333,0.736333333,0.689,0.712666667,0.786923806,0.786922389
12000,4,0.06,adaboost,37,331,0.732666667,0.685666667,0.709166667,0.784802153,0.784801056
12000,4,0.07,bernoulli,34,221,0.736166667,0.684,0.710083333,0.782701444,0.782698556
12000,4,0.07,adaboost,36,283,0.739166667,0.681333333,0.71025,0.785018458,0.785017139
12000,4,0.08,bernoulli,37,250,0.737166667,0.693333333,0.71525,0.786889778,0.786886472
12000,4,0.08,adaboost,36,220,0.732,0.686833333,0.709416667,0.784378556,0.784372944
12000,4,0.09,bernoulli,33,185,0.733666667,0.688,0.710833333,0.783840583,0.783835611
12000,4,0.09,adaboost,36,197,0.734166667,0.687,0.710583333,0.782821319,0.782814556
12000,4,0.1,bernoulli,35,192,0.735166667,0.687833333,0.7115,0.7848475,0.7848405
12000,4,0.1,adaboost,34,163,0.7405,0.6775,0.709,0.782619125,0.782615861
12000,5,0.001,bernoulli,37,19999,0.733,0.694333333,0.713666667,0.789292167,0.789292167
12000,5,0.001,adaboost,37,19998,0.734166667,0.684666667,0.709416667,0.787653861,0.787653861
12000,5,0.01,bernoulli,37,1946,0.731666667,0.693833333,0.71275,0.788294958,0.788294889
12000,5,0.01,adaboost,37,1999,0.732,0.687833333,0.709916667,0.787291778,0.787291722
12000,5,0.02,bernoulli,37,976,0.730666667,0.692833333,0.71175,0.787940528,0.787940028
12000,5,0.02,adaboost,37,989,0.736166667,0.6835,0.709833333,0.786954556,0.786954111
12000,5,0.03,bernoulli,37,661,0.732333333,0.692,0.712166667,0.788855653,0.788855167
12000,5,0.03,adaboost,37,630,0.731333333,0.685333333,0.708333333,0.786064153,0.786063667
12000,5,0.04,bernoulli,36,466,0.732333333,0.690833333,0.711583333,0.786993083,0.786992139
12000,5,0.04,adaboost,37,500,0.732333333,0.6855,0.708916667,0.786645083,0.786644167
12000,5,0.05,bernoulli,34,330,0.729833333,0.6875,0.708666667,0.785043389,0.785042083
12000,5,0.05,adaboost,37,365,0.730166667,0.6905,0.710333333,0.784996278,0.784995444
12000,5,0.06,bernoulli,37,324,0.730166667,0.687833333,0.709,0.787522361,0.787520528
12000,5,0.06,adaboost,36,261,0.727166667,0.682833333,0.705,0.782725903,0.782722417
12000,5,0.07,bernoulli,35,286,0.731333333,0.692,0.711666667,0.787051028,0.787050028
12000,5,0.07,adaboost,35,254,0.729,0.687,0.708,0.78448375,0.784481472
12000,5,0.08,bernoulli,34,192,0.726833333,0.692833333,0.709833333,0.783042694,0.783035194
12000,5,0.08,adaboost,34,216,0.733333333,0.680666667,0.707,0.784024694,0.784022111
12000,5,0.09,bernoulli,34,222,0.73,0.692666667,0.711333333,0.786632139,0.786631222
12000,5,0.09,adaboost,36,209,0.728333333,0.6845,0.706416667,0.785050542,0.785048278
12000,5,0.1,bernoulli,36,196,0.73,0.695333333,0.712666667,0.785252917,0.785251139
12000,5,0.1,adaboost,35,178,0.731333333,0.686666667,0.709,0.784643556,0.784637889
13000,1,0.001,bernoulli,37,19961,0.738461538,0.673384615,0.705923077,0.781882521,0.781882485
13000,1,0.001,adaboost,37,19909,0.736615385,0.666769231,0.701692308,0.780275266,0.780275243
13000,1,0.01,bernoulli,37,1961,0.739384615,0.673384615,0.706384615,0.781736355,0.781736308
13000,1,0.01,adaboost,37,1999,0.735538462,0.667538462,0.701538462,0.780437456,0.780437373
13000,1,0.02,bernoulli,37,1000,0.734615385,0.673846154,0.704230769,0.781328059,0.781327834
13000,1,0.02,adaboost,37,986,0.736,0.668307692,0.702153846,0.779682568,0.779682296
13000,1,0.03,bernoulli,37,622,0.734,0.672461538,0.703230769,0.780144142,0.78014374
13000,1,0.03,adaboost,37,667,0.738307692,0.662769231,0.700538462,0.780263574,0.780263148
13000,1,0.04,bernoulli,37,499,0.742307692,0.667692308,0.705,0.781405929,0.781405467
13000,1,0.04,adaboost,37,496,0.739230769,0.663692308,0.701461538,0.780109361,0.780109065
