"samplesize","run","ntree","nodesize","TPR","TNR","Accuracy","AUC","Concordance"
5000,1,1000,90,0.716718810093193,0.674312177581992,0.6956,0.95350952,0.95224576
5000,1,1000,100,0.713118191081119,0.678312741848888,0.6958,0.9514136,0.95007728
5000,2,100,1,0.704716787041786,0.681513202478532,0.6932,0.95417248,0.9528464
5000,2,100,10,0.698315755187294,0.68831420851705,0.6934,0.95472632,0.95345056
5000,2,100,20,0.707117182435593,0.697115565362723,0.7022,0.95326776,0.95195152
5000,2,100,30,0.693114940934449,0.698315755187294,0.6958,0.95247104,0.95115424
5000,2,100,40,0.713118191081119,0.689114329306581,0.7012,0.95298984,0.95167376
5000,2,100,50,0.709117515450603,0.677912684846192,0.6936,0.9536124,0.95231008
5000,2,100,60,0.695915376690194,0.689914450608125,0.693,0.95489488,0.95360656
5000,2,100,70,0.701916331573276,0.695115251548531,0.6986,0.95457008,0.9532816
5000,2,100,80,0.707917315257578,0.68791414831429,0.698,0.95389816,0.95257056
5000,2,100,90,0.70231639625619,0.703116526006033,0.7028,0.95429216,0.95303536
5000,2,100,100,0.715118533696641,0.685913849220538,0.7006,0.95256352,0.95122016
5000,2,200,1,0.705516918327698,0.692314817584844,0.699,0.95443272,0.95319744
5000,2,200,10,0.703916656267898,0.685513789785796,0.6948,0.953442,0.95212896
5000,2,200,20,0.702716461067108,0.689914450608125,0.6964,0.95544168,0.9541456
5000,2,200,30,0.70231639625619,0.703116526006033,0.7028,0.95285752,0.95152016
5000,2,200,40,0.705916984162662,0.680713086553109,0.6934,0.95256928,0.95125152
5000,2,200,50,0.706317050125633,0.68431361224959,0.6954,0.9543328,0.95302672
5000,2,200,60,0.69991601007879,0.679912971139694,0.69,0.95301904,0.9517072
5000,2,200,70,0.703516591072962,0.68831420851705,0.696,0.9534604,0.95215232
5000,2,200,80,0.703916656267898,0.689514389893351,0.6968,0.95366816,0.95236368
5000,2,200,90,0.699515946163909,0.684713671300322,0.6922,0.9537756,0.95249136
5000,2,200,100,0.708717448591588,0.685513789785796,0.6972,0.95356256,0.9522752
5000,2,300,1,0.699115882377032,0.685513789785796,0.6924,0.95272048,0.95136608
5000,2,300,10,0.694715189169706,0.68711402829278,0.691,0.95310296,0.95172112
5000,2,300,20,0.692314817584844,0.691114633520468,0.6918,0.95391024,0.95259456
5000,2,300,30,0.683513494532132,0.698715818718161,0.6912,0.95454112,0.95326192
5000,2,300,40,0.704716787041786,0.689114329306581,0.697,0.9545664,0.95326272
5000,2,300,50,0.707117182435593,0.684713671300322,0.696,0.95403696,0.95274864
5000,2,300,60,0.699515946163909,0.692314817584844,0.696,0.95288096,0.9515304
5000,2,300,70,0.700316074121677,0.676312458115422,0.6884,0.95300672,0.95167424
5000,2,300,80,0.705916984162662,0.689514389893351,0.6978,0.95388488,0.95259552
5000,2,300,90,0.705516918327698,0.687514088239534,0.6966,0.95284704,0.9515352
5000,2,300,100,0.711117851665776,0.68831420851705,0.6998,0.95386248,0.952532
5000,2,400,1,0.697915691784432,0.683513494532132,0.6908,0.95420944,0.95294336
5000,2,400,10,0.69991601007879,0.688714268847814,0.6944,0.95354728,0.95225936
5000,2,400,20,0.699115882377032,0.694315126918885,0.6968,0.95411872,0.952816
5000,2,400,30,0.705916984162662,0.671911845165914,0.689,0.953674,0.95234336
5000,2,400,40,0.702716461067108,0.678712798979587,0.6908,0.9528316,0.95153392
5000,2,400,50,0.705916984162662,0.692714879195644,0.6994,0.9526024,0.951248
5000,2,400,60,0.704316721590839,0.697515628509575,0.701,0.95412264,0.95282304
5000,2,400,70,0.693915064796069,0.693515002801257,0.6938,0.95296808,0.9516144
5000,2,400,80,0.697915691784432,0.686313908783282,0.6922,0.95268912,0.95138864
5000,2,400,90,0.701516267018369,0.689114329306581,0.6954,0.95354,0.95225424
5000,2,400,100,0.701516267018369,0.68711402829278,0.6944,0.95475992,0.9535072
5000,2,500,1,0.705116852620739,0.690714572421683,0.698,0.95544888,0.95417056
5000,2,500,10,0.712318054930961,0.683113435865407,0.6978,0.95259816,0.95127312
5000,2,500,20,0.691514694747256,0.694715189169706,0.6932,0.95584728,0.95460944
5000,2,500,30,0.695915376690194,0.700716138292569,0.6984,0.95242584,0.95107536
5000,2,500,40,0.701916331573276,0.681913260633247,0.692,0.95352984,0.95216768
5000,2,500,50,0.703116526006033,0.690314511450902,0.6968,0.95236224,0.95104256
5000,2,500,60,0.699115882377032,0.693114940934449,0.6962,0.95206296,0.95071632
5000,2,500,70,0.705516918327698,0.677512627971497,0.6916,0.9539064,0.95258688
