"samplesize","run","shrinkage","LossFunc","Predictors","OptNumTrees","TPR","TNR","Accuracy","AUC","Concordance"
13000,2,0.05,bernoulli,34,375,0.740769230769231,0.708769230769231,0.724769230769231,0.802590792899411,0.802583029585799
13000,2,0.05,adaboost,34,399,0.741538461538462,0.705384615384615,0.723461538461538,0.801379976331365,0.801367431952663
13000,2,0.06,bernoulli,34,292,0.740923076923077,0.709846153846154,0.725384615384615,0.80103447337278,0.801026792899408
13000,2,0.06,adaboost,33,324,0.748615384615385,0.700461538461538,0.724538461538462,0.801675491124262,0.801669727810651
13000,2,0.07,bernoulli,34,284,0.742769230769231,0.710461538461538,0.726615384615385,0.802866662721894,0.802856449704142
13000,2,0.07,adaboost,34,210,0.746461538461539,0.696153846153846,0.721307692307692,0.797995337278103,0.797953301775148
13000,2,0.08,bernoulli,34,242,0.741230769230769,0.708461538461538,0.724846153846154,0.802757443786984,0.802749680473373
13000,2,0.08,adaboost,34,226,0.742,0.706769230769231,0.724384615384615,0.800643124260351,0.800627550295858
13000,2,0.09,bernoulli,33,184,0.734615384615385,0.707230769230769,0.720923076923077,0.799274852071005,0.799254106508876
13000,2,0.09,adaboost,33,199,0.747692307692308,0.699538461538462,0.723615384615385,0.80011928994083,0.80009900591716
13000,2,0.1,bernoulli,31,150,0.738923076923077,0.71,0.724461538461538,0.798429041420119,0.798366035502959
13000,2,0.1,adaboost,34,178,0.741692307692308,0.701538461538462,0.721615384615385,0.799419822485205,0.799400355029586
13000,3,0.001,bernoulli,34,19999,0.750769230769231,0.715846153846154,0.733307692307692,0.812543479289949,0.812543431952663
13000,3,0.001,adaboost,34,19936,0.750769230769231,0.709846153846154,0.730307692307692,0.81111675739646,0.811116733727811
13000,3,0.01,bernoulli,34,1988,0.752153846153846,0.717846153846154,0.735,0.812379479289946,0.812379147928994
13000,3,0.01,adaboost,34,1953,0.752615384615385,0.708769230769231,0.730692307692308,0.810842437869821,0.810841822485207
13000,3,0.02,bernoulli,34,1000,0.750461538461539,0.715692307692308,0.733076923076923,0.812154674556214,0.812153065088757
13000,3,0.02,adaboost,34,972,0.752769230769231,0.708461538461538,0.730615384615385,0.810614710059168,0.810613656804734
13000,3,0.03,bernoulli,34,647,0.751846153846154,0.709846153846154,0.730846153846154,0.811228047337284,0.811221893491124
13000,3,0.03,adaboost,34,642,0.751384615384615,0.708923076923077,0.730153846153846,0.810365029585798,0.810361940828402
13000,3,0.04,bernoulli,34,488,0.748153846153846,0.715230769230769,0.731692307692308,0.810756686390533,0.810749562130178
13000,3,0.04,adaboost,34,481,0.755076923076923,0.706461538461538,0.730769230769231,0.810387727810653,0.810383905325444
13000,3,0.05,bernoulli,34,377,0.748461538461539,0.715384615384615,0.731923076923077,0.81054952662722,0.810531834319527
13000,3,0.05,adaboost,34,358,0.749230769230769,0.709230769230769,0.729230769230769,0.807766804733726,0.807759029585799
13000,3,0.06,bernoulli,34,330,0.745692307692308,0.713076923076923,0.729384615384615,0.81113956213018,0.811124710059172
13000,3,0.06,adaboost,34,329,0.745384615384615,0.712307692307692,0.728846153846154,0.809693502958581,0.809690177514793
13000,3,0.07,bernoulli,33,261,0.751846153846154,0.711846153846154,0.731846153846154,0.810258674556211,0.810248899408284
13000,3,0.07,adaboost,34,286,0.753076923076923,0.705384615384615,0.729230769230769,0.810127668639056,0.810122958579882
13000,3,0.08,bernoulli,34,238,0.752,0.712923076923077,0.732461538461538,0.810550958579883,0.810544923076923
13000,3,0.08,adaboost,32,185,0.752769230769231,0.703538461538462,0.728153846153846,0.805848946745569,0.805830603550296
13000,3,0.09,bernoulli,33,189,0.747230769230769,0.709384615384615,0.728307692307692,0.808859751479295,0.808847076923077
13000,3,0.09,adaboost,34,174,0.749384615384615,0.701384615384615,0.725384615384615,0.80693041420119,0.806901704142012
13000,3,0.1,bernoulli,33,178,0.746923076923077,0.713076923076923,0.73,0.808626733727811,0.80860201183432
13000,3,0.1,adaboost,34,180,0.750769230769231,0.704307692307692,0.727538461538462,0.807852674556211,0.80782350295858
13000,4,0.001,bernoulli,34,20000,0.742153846153846,0.714923076923077,0.728538461538462,0.810298686390532,0.810298650887574
13000,4,0.001,adaboost,34,19992,0.744307692307692,0.705846153846154,0.725076923076923,0.809020059171602,0.809020023668639
13000,4,0.01,bernoulli,34,1989,0.741846153846154,0.716153846153846,0.729,0.809715171597631,0.809714650887574
13000,4,0.01,adaboost,34,1950,0.745230769230769,0.705846153846154,0.725538461538462,0.808549467455624,0.808548662721894
13000,4,0.02,bernoulli,34,999,0.742461538461539,0.714615384615385,0.728538461538462,0.809894934911248,0.80989398816568
13000,4,0.02,adaboost,34,995,0.743076923076923,0.705230769230769,0.724153846153846,0.807998414201191,0.807997278106509
13000,4,0.03,bernoulli,34,653,0.743538461538462,0.710461538461538,0.727,0.8091461775148,0.809144662721893
13000,4,0.03,adaboost,34,666,0.742461538461539,0.707076923076923,0.724769230769231,0.80819315976332,0.80819150295858
13000,4,0.04,bernoulli,34,500,0.738923076923077,0.712923076923077,0.725923076923077,0.809507396449703,0.809494437869822
13000,4,0.04,adaboost,34,491,0.741538461538462,0.707692307692308,0.724615384615385,0.807505526627221,0.807502579881657
13000,4,0.05,bernoulli,34,397,0.742769230769231,0.717692307692308,0.730230769230769,0.809208473372781,0.809204520710059
13000,4,0.05,adaboost,34,380,0.747230769230769,0.705538461538462,0.726384615384615,0.807388863905327,0.807386603550296
13000,4,0.06,bernoulli,33,307,0.743076923076923,0.71,0.726538461538462,0.80818175147929,0.808174698224852
13000,4,0.06,adaboost,33,313,0.745692307692308,0.702461538461538,0.724076923076923,0.807008402366867,0.80699398816568
13000,4,0.07,bernoulli,33,269,0.739846153846154,0.714461538461538,0.727153846153846,0.807371810650887,0.807352733727811
13000,4,0.07,adaboost,34,281,0.745076923076923,0.704307692307692,0.724692307692308,0.807682023668636,0.807674721893491
13000,4,0.08,bernoulli,33,208,0.743076923076923,0.707692307692308,0.725384615384615,0.806545289940836,0.806526437869822
13000,4,0.08,adaboost,34,245,0.741538461538462,0.710615384615385,0.726076923076923,0.807150639053258,0.80714624852071
13000,4,0.09,bernoulli,32,197,0.742461538461539,0.706,0.724230769230769,0.805595159763317,0.80557325443787
13000,4,0.09,adaboost,33,191,0.738307692307692,0.704461538461538,0.721384615384615,0.804321242603547,0.80430475739645
13000,4,0.1,bernoulli,32,200,0.739692307692308,0.714,0.726846153846154,0.808201266272192,0.808179218934911
13000,4,0.1,adaboost,32,178,0.746923076923077,0.702153846153846,0.724538461538462,0.805807621301776,0.805791786982249
13000,5,0.001,bernoulli,34,19999,0.751692307692308,0.718923076923077,0.735307692307692,0.810476591715976,0.810476520710059
13000,5,0.001,adaboost,34,19534,0.751538461538461,0.713230769230769,0.732384615384615,0.808770804733731,0.808770721893491
13000,5,0.01,bernoulli,34,1753,0.751846153846154,0.714,0.732923076923077,0.808264508875748,0.808263715976331
13000,5,0.01,adaboost,34,1501,0.750153846153846,0.709538461538462,0.729846153846154,0.805625976331359,0.805625538461539
13000,5,0.02,bernoulli,34,954,0.748153846153846,0.717538461538462,0.732846153846154,0.809380579881661,0.809379455621302
13000,5,0.02,adaboost,34,800,0.752461538461539,0.709846153846154,0.731153846153846,0.806117609467459,0.80611626035503
13000,5,0.03,bernoulli,34,663,0.753538461538461,0.715692307692308,0.734615384615385,0.810060059171602,0.810057964497041
13000,5,0.03,adaboost,34,594,0.752769230769231,0.711230769230769,0.732,0.807109396449705,0.807104426035503
13000,5,0.04,bernoulli,34,392,0.746153846153846,0.716615384615385,0.731384615384615,0.806549905325443,0.806540402366864
13000,5,0.04,adaboost,34,443,0.752615384615385,0.708615384615385,0.730615384615385,0.806733633136093,0.806729680473373
13000,5,0.05,bernoulli,34,370,0.747846153846154,0.715538461538462,0.731692307692308,0.808968165680476,0.808963928994083
13000,5,0.05,adaboost,34,356,0.75,0.711538461538462,0.730769230769231,0.806892911242605,0.806888662721894
13000,5,0.06,bernoulli,34,278,0.745384615384615,0.718461538461538,0.731923076923077,0.807367727810647,0.807360023668639
13000,5,0.06,adaboost,34,254,0.747538461538461,0.710153846153846,0.728846153846154,0.804347952662727,0.804327573964497
13000,5,0.07,bernoulli,34,265,0.749692307692308,0.717692307692308,0.733692307692308,0.807735550295861,0.807718603550296
13000,5,0.07,adaboost,31,130,0.745384615384615,0.705846153846154,0.725615384615385,0.800579017751479,0.800550674556213
13000,5,0.08,bernoulli,34,247,0.747692307692308,0.718923076923077,0.733307692307692,0.807953278106509,0.807942603550296
13000,5,0.08,adaboost,34,173,0.742769230769231,0.710461538461538,0.726615384615385,0.803603869822487,0.803578958579882
13000,5,0.09,bernoulli,34,216,0.748,0.716923076923077,0.732461538461538,0.808418319526629,0.808410579881657
13000,5,0.09,adaboost,34,200,0.747692307692308,0.710769230769231,0.729230769230769,0.805044710059167,0.805025680473373
13000,5,0.1,bernoulli,34,170,0.748615384615385,0.713692307692308,0.731153846153846,0.807080733727814,0.807074911242604
13000,5,0.1,adaboost,34,148,0.745692307692308,0.709384615384615,0.727538461538462,0.802839763313613,0.802814698224852
14000,1,0.001,bernoulli,34,19995,0.753571428571429,0.716142857142857,0.734857142857143,0.812206673469383,0.812206612244898
14000,1,0.001,adaboost,34,19999,0.752857142857143,0.711142857142857,0.732,0.810855295918366,0.810855244897959
14000,1,0.01,bernoulli,34,1974,0.753,0.713857142857143,0.733428571428571,0.811820663265306,0.811820204081633
14000,1,0.01,adaboost,34,1999,0.752857142857143,0.712571428571429,0.732714285714286,0.810681836734691,0.810681448979592
14000,1,0.02,bernoulli,34,964,0.754714285714286,0.710714285714286,0.732714285714286,0.811563316326534,0.811561551020408
14000,1,0.02,adaboost,34,975,0.754142857142857,0.711,0.732571428571429,0.810449326530614,0.810447163265306
14000,1,0.03,bernoulli,34,654,0.753,0.714285714285714,0.733642857142857,0.811387663265309,0.811382918367347
14000,1,0.03,adaboost,34,639,0.754142857142857,0.710714285714286,0.732428571428571,0.809727928571427,0.809720081632653
14000,1,0.04,bernoulli,34,496,0.754428571428571,0.712714285714286,0.733571428571429,0.811289877551015,0.811286204081633
14000,1,0.04,adaboost,34,499,0.752285714285714,0.709,0.730642857142857,0.810268999999998,0.810260081632653
14000,1,0.05,bernoulli,34,360,0.751428571428571,0.714142857142857,0.732785714285714,0.810051785714285,0.810048408163265
14000,1,0.05,adaboost,34,352,0.753428571428571,0.706428571428571,0.729928571428571,0.808053346938779,0.808035265306122
14000,1,0.06,bernoulli,33,332,0.748857142857143,0.715428571428571,0.732142857142857,0.810450846938777,0.810440163265306
14000,1,0.06,adaboost,34,283,0.748714285714286,0.711714285714286,0.730214285714286,0.807521602040815,0.807506346938776
14000,1,0.07,bernoulli,34,250,0.754571428571429,0.712857142857143,0.733714285714286,0.809230224489799,0.809213244897959
14000,1,0.07,adaboost,34,274,0.748142857142857,0.708285714285714,0.728214285714286,0.808275836734694,0.808262653061224
14000,1,0.08,bernoulli,34,238,0.751285714285714,0.715,0.733142857142857,0.810032183673472,0.810020653061225
14000,1,0.08,adaboost,34,249,0.754,0.707857142857143,0.730928571428571,0.809034469387757,0.809029102040816
14000,1,0.09,bernoulli,33,195,0.753428571428571,0.711857142857143,0.732642857142857,0.808831520408169,0.808811959183673
14000,1,0.09,adaboost,34,222,0.752285714285714,0.705142857142857,0.728714285714286,0.809242316326526,0.809199897959184
14000,1,0.1,bernoulli,33,169,0.753,0.709714285714286,0.731357142857143,0.808313030612249,0.808268816326531
14000,1,0.1,adaboost,34,196,0.753571428571429,0.706714285714286,0.730142857142857,0.809389530612246,0.809378448979592
14000,2,0.001,bernoulli,34,20000,0.746142857142857,0.709857142857143,0.728,0.80757753061225,0.807577489795918
14000,2,0.001,adaboost,34,19994,0.75,0.705714285714286,0.727857142857143,0.806357500000005,0.806357469387755
14000,2,0.01,bernoulli,34,1991,0.748714285714286,0.709714285714286,0.729214285714286,0.807334142857146,0.807333612244898
14000,2,0.01,adaboost,34,2000,0.750571428571429,0.705571428571429,0.728071428571429,0.806228173469381,0.806227428571429
14000,2,0.02,bernoulli,34,982,0.747571428571429,0.709285714285714,0.728428571428571,0.807005551020409,0.807003469387755
14000,2,0.02,adaboost,34,996,0.747714285714286,0.708571428571429,0.728142857142857,0.806066581632657,0.806057795918367
14000,2,0.03,bernoulli,34,659,0.746142857142857,0.709571428571429,0.727857142857143,0.80707937755102,0.807076448979592
14000,2,0.03,adaboost,34,667,0.749571428571429,0.705,0.727285714285714,0.805707846938773,0.805703448979592
14000,2,0.04,bernoulli,34,488,0.747428571428571,0.711142857142857,0.729285714285714,0.806540928571426,0.806528734693878
14000,2,0.04,adaboost,34,500,0.749,0.704428571428571,0.726714285714286,0.804940857142858,0.80493693877551
14000,2,0.05,bernoulli,34,346,0.747571428571429,0.706571428571429,0.727071428571429,0.804644224489794,0.804634816326531
14000,2,0.05,adaboost,34,392,0.743714285714286,0.707714285714286,0.725714285714286,0.804442867346939,0.804433530612245
14000,2,0.06,bernoulli,34,324,0.741714285714286,0.711,0.726357142857143,0.806061877551014,0.806053489795918
14000,2,0.06,adaboost,34,320,0.747428571428571,0.706857142857143,0.727142857142857,0.805175612244891,0.805169367346939
14000,2,0.07,bernoulli,34,283,0.743142857142857,0.710428571428571,0.726785714285714,0.80664689795918,0.806637489795918
14000,2,0.07,adaboost,33,261,0.746571428571429,0.704714285714286,0.725642857142857,0.803832744897959,0.803815224489796
14000,2,0.08,bernoulli,33,239,0.745714285714286,0.711142857142857,0.728428571428571,0.805871316326527,0.805860040816327
14000,2,0.08,adaboost,34,231,0.753714285714286,0.699714285714286,0.726714285714286,0.804234520408164,0.804227387755102
14000,2,0.09,bernoulli,32,222,0.740857142857143,0.707857142857143,0.724357142857143,0.804939489795917,0.804921285714286
14000,2,0.09,adaboost,33,218,0.751428571428571,0.702428571428571,0.726928571428571,0.804661836734692,0.804652693877551
14000,2,0.1,bernoulli,34,200,0.746428571428571,0.707571428571429,0.727,0.806160489795915,0.806128693877551
14000,2,0.1,adaboost,33,186,0.751428571428571,0.694428571428571,0.722928571428571,0.803334081632652,0.803261346938775
14000,3,0.001,bernoulli,34,19996,0.744,0.712142857142857,0.728071428571429,0.807138265306119,0.807138224489796
14000,3,0.001,adaboost,34,19996,0.743857142857143,0.707142857142857,0.7255,0.805983989795921,0.80598393877551
14000,3,0.01,bernoulli,34,1965,0.746,0.712,0.729,0.806896408163259,0.806895775510204
14000,3,0.01,adaboost,34,1927,0.743142857142857,0.707857142857143,0.7255,0.805223622448975,0.805223081632653
14000,3,0.02,bernoulli,34,918,0.743285714285714,0.710571428571429,0.726928571428571,0.805501693877554,0.805499285714286
14000,3,0.02,adaboost,34,974,0.744285714285714,0.705714285714286,0.725,0.804988602040819,0.804986836734694
14000,3,0.03,bernoulli,34,660,0.744714285714286,0.713714285714286,0.729214285714286,0.806782408163263,0.806780408163265
14000,3,0.03,adaboost,34,585,0.742857142857143,0.705857142857143,0.724357142857143,0.803977448979594,0.803974734693878
14000,3,0.04,bernoulli,34,477,0.745,0.714857142857143,0.729928571428571,0.805789122448977,0.805784306122449
14000,3,0.04,adaboost,34,489,0.746285714285714,0.706714285714286,0.7265,0.805108285714284,0.805106020408163
14000,3,0.05,bernoulli,34,387,0.743285714285714,0.712428571428571,0.727857142857143,0.806379295918363,0.806372204081633
14000,3,0.05,adaboost,33,397,0.749285714285714,0.703285714285714,0.726285714285714,0.804559571428573,0.80455693877551
14000,3,0.06,bernoulli,33,298,0.741857142857143,0.709857142857143,0.725857142857143,0.803979622448977,0.803974142857143
14000,3,0.06,adaboost,34,333,0.746285714285714,0.705142857142857,0.725714285714286,0.804580989795914,0.804577081632653
14000,3,0.07,bernoulli,34,215,0.745,0.707857142857143,0.726428571428571,0.802767122448978,0.802756367346939
14000,3,0.07,adaboost,33,221,0.746571428571429,0.697857142857143,0.722214285714286,0.801347102040819,0.801328163265306
14000,3,0.08,bernoulli,34,249,0.748285714285714,0.708714285714286,0.7285,0.804861520408165,0.804847918367347
14000,3,0.08,adaboost,33,244,0.743714285714286,0.710428571428571,0.727071428571429,0.804078357142857,0.804073632653061
14000,3,0.09,bernoulli,33,135,0.737,0.710857142857143,0.723928571428571,0.799571530612242,0.799514040816326
14000,3,0.09,adaboost,34,199,0.744,0.704142857142857,0.724071428571429,0.803005591836731,0.802991285714286
14000,3,0.1,bernoulli,34,169,0.737142857142857,0.717285714285714,0.727214285714286,0.803087469387757,0.803066448979592
14000,3,0.1,adaboost,33,170,0.743285714285714,0.705714285714286,0.7245,0.802209969387754,0.802200081632653
14000,4,0.001,bernoulli,34,19976,0.745285714285714,0.715857142857143,0.730571428571429,0.808009275510194,0.808009204081633
14000,4,0.001,adaboost,34,19958,0.745428571428571,0.71,0.727714285714286,0.806683387755094,0.806683306122449
14000,4,0.01,bernoulli,34,2000,0.747571428571429,0.715571428571429,0.731571428571429,0.808087244897954,0.808086775510204
14000,4,0.01,adaboost,34,1999,0.744428571428571,0.711,0.727714285714286,0.80653594897959,0.806535510204082
14000,4,0.02,bernoulli,34,809,0.741714285714286,0.712857142857143,0.727285714285714,0.804864969387756,0.80486306122449
14000,4,0.02,adaboost,34,1000,0.745714285714286,0.712285714285714,0.729,0.8064666632653,0.806465775510204
14000,4,0.03,bernoulli,34,547,0.742142857142857,0.711857142857143,0.727,0.804699918367346,0.804696816326531
14000,4,0.03,adaboost,34,667,0.748,0.706714285714286,0.727357142857143,0.806390816326531,0.806388387755102
14000,4,0.04,bernoulli,34,487,0.743571428571429,0.716285714285714,0.729928571428571,0.806500377551016,0.806493408163265
14000,4,0.04,adaboost,34,410,0.747285714285714,0.705714285714286,0.7265,0.803958551020401,0.803955306122449
14000,4,0.05,bernoulli,34,384,0.745,0.715428571428571,0.730214285714286,0.805842785714284,0.805837897959184
14000,4,0.05,adaboost,34,339,0.742,0.707571428571429,0.724785714285714,0.803771326530608,0.803766693877551
14000,4,0.06,bernoulli,34,330,0.746857142857143,0.720571428571429,0.733714285714286,0.806629510204086,0.806625653061224
14000,4,0.06,adaboost,33,333,0.745,0.711571428571429,0.728285714285714,0.805875704081632,0.805868183673469
14000,4,0.07,bernoulli,33,201,0.747285714285714,0.706285714285714,0.726785714285714,0.802638857142854,0.802630693877551
14000,4,0.07,adaboost,34,255,0.739285714285714,0.71,0.724642857142857,0.803976255102041,0.803965959183673
14000,4,0.08,bernoulli,34,239,0.743428571428571,0.713428571428571,0.728428571428571,0.806371540816326,0.806365387755102
14000,4,0.08,adaboost,34,242,0.738428571428571,0.71,0.724214285714286,0.804187408163269,0.804177040816327
14000,4,0.09,bernoulli,33,222,0.738,0.717285714285714,0.727642857142857,0.80587120408163,0.805860836734694
14000,4,0.09,adaboost,33,214,0.739714285714286,0.709428571428571,0.724571428571429,0.804367459183673,0.804360979591837
14000,4,0.1,bernoulli,34,197,0.745857142857143,0.713714285714286,0.729785714285714,0.806185377551021,0.806172346938775
14000,4,0.1,adaboost,34,198,0.742857142857143,0.709285714285714,0.726071428571429,0.803982153061224,0.803968673469388
14000,5,0.001,bernoulli,34,19981,0.747,0.713428571428571,0.730214285714286,0.808911397959186,0.808911346938776
14000,5,0.001,adaboost,34,19977,0.747857142857143,0.710285714285714,0.729071428571429,0.807658051020412,0.807658
14000,5,0.01,bernoulli,34,1985,0.749714285714286,0.712714285714286,0.731214285714286,0.808503704081629,0.808503020408163
14000,5,0.01,adaboost,34,2000,0.748142857142857,0.709285714285714,0.728714285714286,0.807330918367344,0.807330571428571
14000,5,0.02,bernoulli,34,1000,0.747,0.712857142857143,0.729928571428571,0.808344295918365,0.80834312244898
14000,5,0.02,adaboost,34,902,0.744142857142857,0.708571428571429,0.726357142857143,0.806297877551018,0.806296836734694
14000,5,0.03,bernoulli,34,591,0.747285714285714,0.714428571428571,0.730857142857143,0.806830418367347,0.80682293877551
14000,5,0.03,adaboost,34,667,0.747142857142857,0.708285714285714,0.727714285714286,0.807245551020409,0.807243244897959
14000,5,0.04,bernoulli,34,487,0.748857142857143,0.714285714285714,0.731571428571429,0.80793273469388,0.807925367346939
14000,5,0.04,adaboost,34,430,0.748142857142857,0.703571428571429,0.725857142857143,0.804631520408171,0.804627102040816
14000,5,0.05,bernoulli,34,394,0.752428571428571,0.708142857142857,0.730285714285714,0.808129112244896,0.808121346938775
14000,5,0.05,adaboost,34,338,0.743142857142857,0.711,0.727071428571429,0.804319602040816,0.804313836734694
14000,5,0.06,bernoulli,34,310,0.747857142857143,0.714285714285714,0.731071428571429,0.806455693877552,0.806441081632653
14000,5,0.06,adaboost,34,324,0.748571428571429,0.704714285714286,0.726642857142857,0.80662145918367,0.806615897959184
14000,5,0.07,bernoulli,34,276,0.748857142857143,0.71,0.729428571428571,0.807202826530613,0.80719912244898
14000,5,0.07,adaboost,34,265,0.749857142857143,0.704857142857143,0.727357142857143,0.805554632653057,0.805536714285714
14000,5,0.08,bernoulli,34,246,0.740428571428571,0.716714285714286,0.728571428571429,0.80676825510204,0.806759734693878
14000,5,0.08,adaboost,33,250,0.754428571428571,0.697714285714286,0.726071428571429,0.805025214285715,0.805017714285714
14000,5,0.09,bernoulli,34,215,0.745857142857143,0.709285714285714,0.727571428571429,0.805796428571421,0.805776714285714
14000,5,0.09,adaboost,33,221,0.748285714285714,0.707428571428571,0.727857142857143,0.805692622448976,0.805675775510204
14000,5,0.1,bernoulli,34,191,0.745857142857143,0.712714285714286,0.729285714285714,0.806891948979591,0.806882897959184
14000,5,0.1,adaboost,34,169,0.741571428571429,0.705714285714286,0.723642857142857,0.804066061224488,0.804026224489796
15000,1,0.001,bernoulli,34,19969,0.757066666666667,0.727733333333333,0.7424,0.821182577777764,0.821182506666667
15000,1,0.001,adaboost,34,19999,0.7576,0.722533333333333,0.740066666666667,0.82036323555554,0.820363164444444
15000,1,0.01,bernoulli,34,2000,0.7564,0.7268,0.7416,0.820964257777775,0.820963822222222
15000,1,0.01,adaboost,34,1999,0.757066666666667,0.7236,0.740333333333333,0.820079928888875,0.820079555555556
15000,1,0.02,bernoulli,34,933,0.756266666666667,0.731733333333333,0.744,0.820271493333328,0.820270915555556
15000,1,0.02,adaboost,34,964,0.756666666666667,0.7204,0.738533333333333,0.819553555555547,0.81955248
15000,1,0.03,bernoulli,34,663,0.758933333333333,0.727733333333333,0.743333333333333,0.820964284444434,0.820960373333333
15000,1,0.03,adaboost,34,667,0.7556,0.723466666666667,0.739533333333333,0.819800266666662,0.819798257777778
15000,1,0.04,bernoulli,34,475,0.756133333333333,0.723733333333333,0.739933333333333,0.819344977777773,0.819341635555556
15000,1,0.04,adaboost,34,468,0.7588,0.722266666666667,0.740533333333333,0.818983244444438,0.8189816
15000,1,0.05,bernoulli,33,380,0.759733333333333,0.726533333333333,0.743133333333333,0.82011195555555,0.820109173333333
15000,1,0.05,adaboost,34,324,0.7552,0.723066666666667,0.739133333333333,0.817518319999996,0.817504302222222
15000,1,0.06,bernoulli,34,324,0.757066666666667,0.729866666666667,0.743466666666667,0.820512124444442,0.820504391111111
15000,1,0.06,adaboost,34,285,0.7552,0.721866666666667,0.738533333333333,0.818116684444438,0.818107608888889
15000,1,0.07,bernoulli,34,252,0.753466666666667,0.729466666666667,0.741466666666667,0.818385617777769,0.818376995555556
15000,1,0.07,adaboost,34,240,0.750933333333333,0.7232,0.737066666666667,0.817159537777774,0.817151697777778
15000,1,0.08,bernoulli,34,247,0.7568,0.727333333333333,0.742066666666667,0.819372106666658,0.8193664
15000,1,0.08,adaboost,34,242,0.7632,0.716933333333333,0.740066666666667,0.818551804444428,0.818544213333333
15000,1,0.09,bernoulli,34,193,0.755466666666667,0.7252,0.740333333333333,0.818752586666659,0.818742862222222
15000,1,0.09,adaboost,34,205,0.758666666666667,0.717466666666667,0.738066666666667,0.818234995555546,0.818221582222222
15000,1,0.1,bernoulli,34,181,0.761466666666667,0.722933333333333,0.7422,0.819103057777774,0.819084995555556
15000,1,0.1,adaboost,34,189,0.7596,0.716,0.7378,0.817387271111109,0.817357191111111
15000,2,0.001,bernoulli,34,19976,0.756533333333333,0.717066666666667,0.7368,0.813614586666661,0.813614542222222
15000,2,0.001,adaboost,34,19996,0.758266666666667,0.709466666666667,0.733866666666667,0.812125884444439,0.812125848888889
15000,2,0.01,bernoulli,34,2000,0.756266666666667,0.7164,0.736333333333333,0.813431688888884,0.813431342222222
15000,2,0.01,adaboost,34,1998,0.7584,0.709466666666667,0.733933333333333,0.812035813333322,0.812035466666667
15000,2,0.02,bernoulli,34,972,0.755066666666667,0.715866666666667,0.735466666666667,0.812949128888885,0.812947111111111
15000,2,0.02,adaboost,34,1000,0.759733333333333,0.7092,0.734466666666667,0.811698008888879,0.811696888888889
15000,2,0.03,bernoulli,34,660,0.7552,0.719066666666667,0.737133333333333,0.812624471111109,0.81262192
15000,2,0.03,adaboost,34,665,0.761333333333333,0.709333333333333,0.735333333333333,0.812060497777769,0.812058755555556
15000,2,0.04,bernoulli,34,496,0.7544,0.719066666666667,0.736733333333333,0.812898275555548,0.812895751111111
15000,2,0.04,adaboost,34,490,0.758,0.708533333333333,0.733266666666667,0.810965146666661,0.810962737777778
15000,2,0.05,bernoulli,34,385,0.757733333333333,0.714666666666667,0.7362,0.812359075555546,0.812355235555556
15000,2,0.05,adaboost,34,395,0.752933333333333,0.711466666666667,0.7322,0.811219048888889,0.811207893333333
15000,2,0.06,bernoulli,34,320,0.753066666666667,0.720133333333333,0.7366,0.811950435555548,0.811946328888889
15000,2,0.06,adaboost,34,330,0.7596,0.7076,0.7336,0.811461164444437,0.811457688888889
15000,2,0.07,bernoulli,33,276,0.759866666666667,0.7116,0.735733333333333,0.812355164444434,0.812351875555556
15000,2,0.07,adaboost,34,286,0.7568,0.7116,0.7342,0.811525715555553,0.811511075555556
15000,2,0.08,bernoulli,34,250,0.7552,0.715733333333333,0.735466666666667,0.811510586666669,0.811479502222222
15000,2,0.08,adaboost,33,250,0.757333333333333,0.706666666666667,0.732,0.810505848888885,0.81049472
15000,2,0.09,bernoulli,33,196,0.757066666666667,0.7096,0.733333333333333,0.809455537777774,0.809433297777778
15000,2,0.09,adaboost,34,222,0.754133333333333,0.710666666666667,0.7324,0.810274737777767,0.810269493333333
15000,2,0.1,bernoulli,33,200,0.753066666666667,0.7116,0.732333333333333,0.810580026666657,0.810564675555556
15000,2,0.1,adaboost,33,183,0.7524,0.710266666666667,0.731333333333333,0.80992956444444,0.809915555555556
15000,3,0.001,bernoulli,34,19963,0.7448,0.720533333333333,0.732666666666667,0.811077253333323,0.811077208888889
15000,3,0.001,adaboost,34,19886,0.746666666666667,0.7136,0.730133333333333,0.809770888888877,0.809770844444444
15000,3,0.01,bernoulli,34,1940,0.743866666666667,0.717733333333333,0.7308,0.81055093333333,0.810550595555556
15000,3,0.01,adaboost,34,1971,0.7472,0.711333333333333,0.729266666666667,0.809568577777773,0.809568
15000,3,0.02,bernoulli,34,996,0.743866666666667,0.7188,0.731333333333333,0.810860159999993,0.810858631111111
15000,3,0.02,adaboost,34,958,0.745066666666667,0.712666666666667,0.728866666666667,0.809474488888885,0.809472888888889
15000,3,0.03,bernoulli,34,660,0.742666666666667,0.720666666666667,0.731666666666667,0.810775502222222,0.810769315555556
15000,3,0.03,adaboost,34,667,0.7464,0.712533333333333,0.729466666666667,0.809045599999997,0.809042577777778
15000,3,0.04,bernoulli,34,458,0.745733333333333,0.716533333333333,0.731133333333333,0.809111635555548,0.809106951111111
15000,3,0.04,adaboost,34,491,0.747866666666667,0.7092,0.728533333333333,0.808272764444436,0.808265475555556
15000,3,0.05,bernoulli,34,395,0.742,0.7184,0.7302,0.810008755555551,0.810002008888889
15000,3,0.05,adaboost,34,384,0.7456,0.7112,0.7284,0.808651422222216,0.808645262222222
