"samplesize","run","ntree","nodesize","TPR","TNR","Accuracy","AUC","Concordance"
5000,2,300,90,0.707917315257578,0.713118191081119,0.7106,0.95859232,0.95732624
5000,2,300,100,0.712718122942036,0.726320511483223,0.7196,0.95942656,0.9582584
5000,2,400,1,0.707117182435593,0.71431839626641,0.7108,0.9595776,0.95840656
5000,2,400,10,0.708717448591588,0.719119228528252,0.714,0.95985088,0.95867984
5000,2,400,20,0.710317716795686,0.71711887951235,0.7138,0.95916432,0.95795648
5000,2,400,30,0.719519298715456,0.70831738186058,0.714,0.95890528,0.95774512
5000,2,400,40,0.700716138292569,0.712318054930961,0.7066,0.95886832,0.9576432
5000,2,400,50,0.705116852620739,0.705516918327698,0.7054,0.95862384,0.95742832
5000,2,400,60,0.699515946163909,0.715118533696641,0.7074,0.95927952,0.95811856
5000,2,400,70,0.706317050125633,0.718319088537867,0.7124,0.95964752,0.9584744
5000,2,400,80,0.716318740802043,0.709917649552652,0.7132,0.9589984,0.95780176
5000,2,400,90,0.719119228528252,0.718319088537867,0.7188,0.9591132,0.95788944
5000,2,400,100,0.701916331573276,0.717518949059514,0.7098,0.9582668,0.95705184
5000,2,500,1,0.707517248782582,0.720319439473889,0.714,0.9600452,0.95889152
5000,2,500,10,0.70671711621661,0.707117182435593,0.707,0.95958888,0.95840512
5000,2,500,20,0.716718810093193,0.704316721590839,0.7106,0.95990344,0.9587
5000,2,500,30,0.715518602603768,0.710317716795686,0.713,0.958744,0.95755312
5000,2,500,40,0.70231639625619,0.719519298715456,0.711,0.95893512,0.9576944
5000,2,500,50,0.705516918327698,0.715518602603768,0.7106,0.95864488,0.95740176
5000,2,500,60,0.705516918327698,0.713118191081119,0.7094,0.9580272,0.956836
5000,2,500,70,0.709117515450603,0.713918327743306,0.7116,0.95985968,0.9586696
5000,2,500,80,0.707117182435593,0.710317716795686,0.7088,0.95789952,0.95670496
5000,2,500,90,0.70231639625619,0.722719864821389,0.7126,0.95781352,0.95662976
5000,2,500,100,0.702716461067108,0.720319439473889,0.7116,0.95861104,0.95735312
5000,2,600,1,0.68711402829278,0.727120656593952,0.7072,0.95899392,0.95777776
5000,2,600,10,0.69991601007879,0.708717448591588,0.7044,0.95963488,0.95849424
5000,2,600,20,0.705516918327698,0.710717784166728,0.7082,0.95846752,0.9572472
5000,2,600,30,0.708717448591588,0.717919018734687,0.7134,0.95804936,0.956832
5000,2,600,40,0.703116526006033,0.723520007627957,0.7134,0.95925168,0.95804688
5000,2,600,50,0.702716461067108,0.718719158469055,0.7108,0.9593816,0.95822096
5000,2,600,60,0.706317050125633,0.722719864821389,0.7146,0.95871152,0.95752128
5000,2,600,70,0.708717448591588,0.71151791929283,0.7102,0.95839016,0.95716176
5000,2,600,80,0.709517582437624,0.725920439119872,0.7178,0.95959456,0.9584192
5000,2,600,90,0.700316074121677,0.716318740802043,0.7084,0.9584192,0.95724224
5000,2,600,100,0.712318054930961,0.715118533696641,0.7138,0.9587704,0.957584
5000,2,700,1,0.70831738186058,0.715518602603768,0.712,0.95767048,0.95645856
5000,2,700,10,0.703916656267898,0.716318740802043,0.7102,0.95885064,0.9576904
5000,2,700,20,0.705116852620739,0.713118191081119,0.7092,0.95925464,0.9580744
5000,2,700,30,0.698315755187294,0.721519651571601,0.71,0.9575224,0.95624752
5000,2,700,40,0.707917315257578,0.723119936160668,0.7156,0.96007736,0.95893984
5000,2,700,50,0.707117182435593,0.70671711621661,0.707,0.95817136,0.95694672
5000,2,700,60,0.705916984162662,0.71431839626641,0.7102,0.95924488,0.95804576
5000,2,700,70,0.713918327743306,0.726320511483223,0.7202,0.95919792,0.95802592
5000,2,700,80,0.704316721590839,0.722319793610118,0.7134,0.95966744,0.95850528
