"samplesize","run","ntree","nodesize","TPR","TNR","Accuracy","AUC","Concordance"
5000,1,900,70,0.723520007627957,0.716718810093193,0.7202,0.9592108,0.95803056
5000,1,900,80,0.716318740802043,0.700316074121677,0.7084,0.95805496,0.95685568
5000,1,900,90,0.712318054930961,0.71151791929283,0.712,0.95754104,0.95635488
5000,1,900,100,0.718719158469055,0.699115882377032,0.709,0.95688944,0.9556464
5000,1,1000,1,0.710717784166728,0.71151791929283,0.7112,0.95738376,0.9561472
5000,1,1000,10,0.71431839626641,0.719119228528252,0.7168,0.957524,0.95628464
5000,1,1000,20,0.715918671638902,0.707517248782582,0.7118,0.95827912,0.95705952
5000,1,1000,30,0.712718122942036,0.703516591072962,0.7082,0.9578276,0.95662608
5000,1,1000,40,0.727120656593952,0.703116526006033,0.7152,0.95806464,0.95684704
5000,1,1000,50,0.710317716795686,0.709917649552652,0.7102,0.958138,0.9569048
5000,1,1000,60,0.703516591072962,0.710717784166728,0.7072,0.95736784,0.95616272
5000,1,1000,70,0.710317716795686,0.701516267018369,0.706,0.9582452,0.95703856
5000,1,1000,80,0.714718464917522,0.719119228528252,0.717,0.95795184,0.95674704
5000,1,1000,90,0.70671711621661,0.704716787041786,0.7058,0.95791168,0.9566888
5000,1,1000,100,0.717919018734687,0.696315439453033,0.7072,0.9585984,0.95741088
5000,2,100,1,0.696315439453033,0.734722060683803,0.7156,0.96130944,0.96015152
5000,2,100,10,0.694715189169706,0.729121021610939,0.712,0.96093096,0.9597832
5000,2,100,20,0.697515628509575,0.735122135863369,0.7164,0.96108936,0.95992208
5000,2,100,30,0.696715502343876,0.734321985632246,0.7156,0.96230576,0.96120336
5000,2,100,40,0.70671711621661,0.717919018734687,0.7124,0.96023744,0.9590472
5000,2,100,50,0.699115882377032,0.722719864821389,0.711,0.9619332,0.96078592
5000,2,100,60,0.698315755187294,0.721919722526855,0.7102,0.96125728,0.9601328
5000,2,100,70,0.703916656267898,0.712318054930961,0.7082,0.96022568,0.95905984
5000,2,100,80,0.705516918327698,0.721119580744355,0.7134,0.96156816,0.9604376
5000,2,100,90,0.69991601007879,0.723920079223254,0.712,0.96038656,0.95922032
5000,2,100,100,0.703516591072962,0.725920439119872,0.7148,0.96070736,0.95955376
5000,2,200,1,0.693915064796069,0.718319088537867,0.7062,0.9615092,0.96037904
5000,2,200,10,0.708717448591588,0.733521835913165,0.7212,0.96096784,0.95983232
5000,2,200,20,0.700716138292569,0.728720948351523,0.7148,0.96226128,0.96118688
5000,2,200,30,0.695115251548531,0.71711887951235,0.7062,0.96169832,0.960568
5000,2,200,40,0.697915691784432,0.725520366884531,0.7118,0.96156544,0.96044224
5000,2,200,50,0.695515314055361,0.723520007627957,0.7096,0.96082544,0.95962736
5000,2,200,60,0.695515314055361,0.722719864821389,0.7092,0.9606652,0.9595072
5000,2,200,70,0.686313908783282,0.720719510045118,0.7036,0.9614884,0.96037504
5000,2,200,80,0.695515314055361,0.720319439473889,0.708,0.9611824,0.96005632
5000,2,200,90,0.703116526006033,0.727520729341331,0.7154,0.96122264,0.96008384
5000,2,200,100,0.694315126918885,0.723119936160668,0.7088,0.96150416,0.9603568
5000,2,300,1,0.702716461067108,0.723520007627957,0.7132,0.95998896,0.9588472
5000,2,300,10,0.707517248782582,0.723119936160668,0.7154,0.96237928,0.96127296
5000,2,300,20,0.697115565362723,0.73152146385564,0.7144,0.96075704,0.95956512
5000,2,300,30,0.68831420851705,0.721519651571601,0.705,0.96123832,0.9601152
5000,2,300,40,0.694715189169706,0.729521094998365,0.7122,0.96186464,0.96076144
5000,2,300,50,0.699515946163909,0.721919722526855,0.7108,0.9604668,0.95927504
5000,2,300,60,0.709517582437624,0.726720583974583,0.7182,0.9609116,0.95977328
5000,2,300,70,0.70231639625619,0.725520366884531,0.714,0.96089064,0.95974928
5000,2,300,80,0.693515002801257,0.719919369030669,0.7068,0.96145176,0.9602624
5000,2,300,90,0.693515002801257,0.721519651571601,0.7076,0.96177784,0.96066176
5000,2,300,100,0.701516267018369,0.724720222797874,0.7132,0.9609908,0.95976896
5000,2,400,1,0.707517248782582,0.720319439473889,0.714,0.96181608,0.96066976
5000,2,400,10,0.697115565362723,0.72432015094656,0.7108,0.96099032,0.95982448
5000,2,400,20,0.698315755187294,0.719919369030669,0.7092,0.96135888,0.96018448
5000,2,400,30,0.705116852620739,0.725520366884531,0.7154,0.9601116,0.95890048
5000,2,400,40,0.690714572421683,0.726320511483223,0.7086,0.96093256,0.9597728
5000,2,400,50,0.703116526006033,0.723920079223254,0.7136,0.9610244,0.95990432
5000,2,400,60,0.690714572421683,0.730721315928701,0.7108,0.9623552,0.9612464
5000,2,400,70,0.70831738186058,0.721519651571601,0.715,0.96157008,0.96042448
5000,2,400,80,0.693515002801257,0.726320511483223,0.71,0.96106248,0.9599072
5000,2,400,90,0.700716138292569,0.734321985632246,0.7176,0.96066272,0.95952512
5000,2,400,100,0.704716787041786,0.727920802216719,0.7164,0.96194288,0.96081056
5000,2,500,1,0.695115251548531,0.723119936160668,0.7092,0.96099656,0.95980944
5000,2,500,10,0.700716138292569,0.729521094998365,0.7152,0.9621152,0.96100368
5000,2,500,20,0.700716138292569,0.725520366884531,0.7132,0.96239352,0.96129648
5000,2,500,30,0.703116526006033,0.723520007627957,0.7134,0.96075808,0.95963424
5000,2,500,40,0.685513789785796,0.728720948351523,0.7072,0.96084016,0.95972992
5000,2,500,50,0.69991601007879,0.729921168513801,0.715,0.96148824,0.96032608
5000,2,500,60,0.703516591072962,0.722719864821389,0.7132,0.96140608,0.9602648
5000,2,500,70,0.69991601007879,0.725920439119872,0.713,0.96001176,0.9588752
5000,2,500,80,0.704316721590839,0.728720948351523,0.7166,0.96070776,0.9595608
5000,2,500,90,0.695515314055361,0.733921910708701,0.7148,0.95968744,0.95848928
5000,2,500,100,0.692714879195644,0.729921168513801,0.7114,0.96206976,0.96097328
5000,2,600,1,0.693915064796069,0.736722437861742,0.7154,0.96025224,0.95908
5000,2,600,10,0.701516267018369,0.728320875220116,0.715,0.96118304,0.96001488
5000,2,600,20,0.693515002801257,0.723119936160668,0.7084,0.96212952,0.9610176
5000,2,600,30,0.704716787041786,0.719919369030669,0.7124,0.96087896,0.95976096
5000,2,600,40,0.705116852620739,0.729921168513801,0.7176,0.96178088,0.96064544
5000,2,600,50,0.706317050125633,0.73152146385564,0.719,0.96081568,0.959644
5000,2,600,60,0.707117182435593,0.723119936160668,0.7152,0.96095008,0.95980176
5000,2,600,70,0.694315126918885,0.721919722526855,0.7082,0.96144104,0.96029424
5000,2,600,80,0.703116526006033,0.715118533696641,0.7092,0.96247048,0.96135152
5000,2,600,90,0.691914756102048,0.719919369030669,0.706,0.96122392,0.9600808
5000,2,600,100,0.699515946163909,0.723520007627957,0.7116,0.96009608,0.95893376
5000,2,700,1,0.711117851665776,0.717919018734687,0.7146,0.96105704,0.95991648
5000,2,700,10,0.70231639625619,0.71711887951235,0.7098,0.9612884,0.96015952
5000,2,700,20,0.713118191081119,0.727920802216719,0.7206,0.9612508,0.96007744
5000,2,700,30,0.701116202591466,0.723520007627957,0.7124,0.96147896,0.96034992
5000,2,700,40,0.703116526006033,0.722319793610118,0.7128,0.96176848,0.96060752
5000,2,700,50,0.700716138292569,0.729521094998365,0.7152,0.96168456,0.96058736
5000,2,700,60,0.701116202591466,0.725520366884531,0.7134,0.96199976,0.96088912
5000,2,700,70,0.696715502343876,0.721519651571601,0.7092,0.96115664,0.95998
5000,2,700,80,0.704316721590839,0.719919369030669,0.7122,0.96104936,0.95990048
5000,2,700,90,0.689514389893351,0.723920079223254,0.7068,0.96143256,0.96028864
5000,2,700,100,0.700716138292569,0.715518602603768,0.7082,0.96126728,0.9601128
5000,2,800,1,0.698315755187294,0.723920079223254,0.7112,0.96088528,0.95974656
5000,2,800,10,0.701116202591466,0.731921538011125,0.7166,0.96203888,0.96087856
5000,2,800,20,0.704316721590839,0.724720222797874,0.7146,0.96049288,0.959352
5000,2,800,30,0.696315439453033,0.720319439473889,0.7084,0.96197368,0.9608184
5000,2,800,40,0.70231639625619,0.728320875220116,0.7154,0.96091,0.9597424
5000,2,800,50,0.701116202591466,0.723520007627957,0.7124,0.96170312,0.96055264
5000,2,800,60,0.715518602603768,0.722719864821389,0.7192,0.95980344,0.95864
5000,2,800,70,0.705516918327698,0.730321242157246,0.718,0.96101272,0.95989584
5000,2,800,80,0.699515946163909,0.726320511483223,0.713,0.9616928,0.96058192
5000,2,800,90,0.704316721590839,0.72432015094656,0.7144,0.96088248,0.95974624
5000,2,800,100,0.692314817584844,0.715118533696641,0.7038,0.96124968,0.96015104
5000,2,900,1,0.699115882377032,0.718319088537867,0.7088,0.96134768,0.96019328
5000,2,900,10,0.700716138292569,0.713518259348209,0.7072,0.96197192,0.96084704
5000,2,900,20,0.692314817584844,0.727120656593952,0.7098,0.96222816,0.96114464
5000,2,900,30,0.70231639625619,0.728320875220116,0.7154,0.95984856,0.95865136
5000,2,900,40,0.694315126918885,0.727120656593952,0.7108,0.96165096,0.96051184
5000,2,900,50,0.704716787041786,0.726720583974583,0.7158,0.961746,0.96056848
5000,2,900,60,0.695515314055361,0.727120656593952,0.7114,0.96262296,0.96147904
5000,2,900,70,0.70831738186058,0.712718122942036,0.7106,0.96193888,0.9608096
5000,2,900,80,0.699515946163909,0.728320875220116,0.714,0.96009656,0.95891728
5000,2,900,90,0.697115565362723,0.733921910708701,0.7156,0.96058296,0.9594296
5000,2,900,100,0.704316721590839,0.722719864821389,0.7136,0.9614808,0.96030656
5000,2,1000,1,0.70231639625619,0.723920079223254,0.7132,0.96138792,0.96023056
5000,2,1000,10,0.696715502343876,0.723520007627957,0.7102,0.95983608,0.95860976
5000,2,1000,20,0.707117182435593,0.729921168513801,0.7186,0.96132208,0.96016416
5000,2,1000,30,0.695915376690194,0.72432015094656,0.7102,0.96122496,0.9600856
5000,2,1000,40,0.693114940934449,0.720719510045118,0.707,0.96011784,0.958932
5000,2,1000,50,0.689914450608125,0.729921168513801,0.71,0.96128184,0.96013744
5000,2,1000,60,0.693114940934449,0.734722060683803,0.714,0.96109744,0.95993936
5000,2,1000,70,0.690314511450902,0.727120656593952,0.7088,0.96126104,0.96014016
5000,2,1000,80,0.704316721590839,0.717919018734687,0.7112,0.9611988,0.9600624
5000,2,1000,90,0.700316074121677,0.721919722526855,0.7112,0.95961472,0.95840688
5000,2,1000,100,0.695515314055361,0.73312176124564,0.7144,0.9607484,0.95960512
5000,3,100,1,0.713918327743306,0.712318054930961,0.7132,0.96196808,0.96081664
5000,3,100,10,0.722719864821389,0.711117851665776,0.717,0.96118856,0.96004496
5000,3,100,20,0.717919018734687,0.707517248782582,0.7128,0.96138888,0.96023424
5000,3,100,30,0.714718464917522,0.711117851665776,0.713,0.96102368,0.95985584
5000,3,100,40,0.707517248782582,0.715118533696641,0.7114,0.96106128,0.95989616
5000,3,100,50,0.710317716795686,0.720319439473889,0.7154,0.96179832,0.96067712
5000,3,100,60,0.716718810093193,0.709917649552652,0.7134,0.96184328,0.9606504
5000,3,100,70,0.710717784166728,0.712718122942036,0.7118,0.96162912,0.96046032
5000,3,100,80,0.70831738186058,0.709517582437624,0.709,0.96212376,0.96097536
5000,3,100,90,0.709917649552652,0.71431839626641,0.7122,0.96056784,0.95939552
5000,3,100,100,0.707517248782582,0.713518259348209,0.7106,0.9620968,0.96097616
5000,3,200,1,0.703116526006033,0.717518949059514,0.7104,0.96165048,0.96053008
5000,3,200,10,0.709517582437624,0.715918671638902,0.7128,0.96244872,0.96132064
5000,3,200,20,0.716718810093193,0.710717784166728,0.7138,0.96157272,0.96039072
5000,3,200,30,0.713518259348209,0.718319088537867,0.716,0.95978576,0.95858096
5000,3,200,40,0.70831738186058,0.714718464917522,0.7116,0.9607488,0.95959488
5000,3,200,50,0.717919018734687,0.71431839626641,0.7162,0.96072176,0.9595664
5000,3,200,60,0.709117515450603,0.712718122942036,0.711,0.96093816,0.95980896
5000,3,200,70,0.725120294777198,0.711917987047892,0.7186,0.96219112,0.9610496
5000,3,200,80,0.711917987047892,0.721119580744355,0.7166,0.96081248,0.95967936
5000,3,200,90,0.713518259348209,0.701916331573276,0.7078,0.96104288,0.95991552
5000,3,200,100,0.713518259348209,0.715918671638902,0.7148,0.96219584,0.96108208
5000,3,300,1,0.713518259348209,0.705916984162662,0.7098,0.96161256,0.96048624
5000,3,300,10,0.710717784166728,0.711117851665776,0.711,0.96024232,0.95907424
5000,3,300,20,0.716718810093193,0.707517248782582,0.7122,0.96224648,0.961144
5000,3,300,30,0.699515946163909,0.715918671638902,0.7078,0.96233784,0.96119872
5000,3,300,40,0.712718122942036,0.71431839626641,0.7136,0.96066184,0.9595408
5000,3,300,50,0.709917649552652,0.713518259348209,0.7118,0.959888,0.95873216
5000,3,300,60,0.719519298715456,0.707517248782582,0.7136,0.96030584,0.95915584
5000,3,300,70,0.71151791929283,0.719919369030669,0.7158,0.96160328,0.96042576
5000,3,300,80,0.704716787041786,0.707117182435593,0.706,0.96245648,0.96136272
5000,3,300,90,0.711917987047892,0.717518949059514,0.7148,0.96127736,0.96016624
5000,3,300,100,0.71711887951235,0.709517582437624,0.7134,0.96243736,0.96129056
5000,3,400,1,0.715918671638902,0.714718464917522,0.7154,0.96187352,0.96073216
5000,3,400,10,0.729121021610939,0.707117182435593,0.7182,0.96040672,0.95919328
5000,3,400,20,0.715118533696641,0.704316721590839,0.7098,0.96002488,0.95884096
5000,3,400,30,0.719519298715456,0.710317716795686,0.715,0.96197208,0.9608304
5000,3,400,40,0.707917315257578,0.712718122942036,0.7104,0.96057744,0.95943296
5000,3,400,50,0.715518602603768,0.71711887951235,0.7164,0.9617312,0.96058176
5000,3,400,60,0.715118533696641,0.719919369030669,0.7176,0.96164408,0.96056128
5000,3,400,70,0.715918671638902,0.723920079223254,0.72,0.96109696,0.95999472
5000,3,400,80,0.71431839626641,0.718719158469055,0.7166,0.96056632,0.95941344
5000,3,400,90,0.704716787041786,0.713518259348209,0.7092,0.96118816,0.96004096
5000,3,400,100,0.709117515450603,0.722319793610118,0.7158,0.96138376,0.96024176
5000,3,500,1,0.71711887951235,0.71151791929283,0.7144,0.9614796,0.96033264
5000,3,500,10,0.716318740802043,0.712718122942036,0.7146,0.96150296,0.96038912
5000,3,500,20,0.713918327743306,0.719119228528252,0.7166,0.96087792,0.95974032
5000,3,500,30,0.704716787041786,0.716718810093193,0.7108,0.96076096,0.95960592
5000,3,500,40,0.709917649552652,0.710717784166728,0.7104,0.96157016,0.96042736
5000,3,500,50,0.718719158469055,0.710317716795686,0.7146,0.96108352,0.9599264
5000,3,500,60,0.715918671638902,0.709117515450603,0.7126,0.9610664,0.9599032
5000,3,500,70,0.705516918327698,0.720319439473889,0.713,0.96109896,0.95992432
5000,3,500,80,0.707117182435593,0.707117182435593,0.7072,0.96169768,0.96055584
5000,3,500,90,0.718319088537867,0.705516918327698,0.712,0.96062576,0.95945136
5000,3,500,100,0.722719864821389,0.721519651571601,0.7222,0.9614072,0.96023968
5000,3,600,1,0.70671711621661,0.713518259348209,0.7102,0.96047072,0.95931408
5000,3,600,10,0.714718464917522,0.713518259348209,0.7142,0.95989656,0.95868208
5000,3,600,20,0.710317716795686,0.711117851665776,0.7108,0.9610776,0.9599152
5000,3,600,30,0.712318054930961,0.709917649552652,0.7112,0.96225584,0.96111344
5000,3,600,40,0.707517248782582,0.715118533696641,0.7114,0.9615412,0.96041744
5000,3,600,50,0.71431839626641,0.715518602603768,0.715,0.96009424,0.95895856
5000,3,600,60,0.703116526006033,0.703116526006033,0.7032,0.96049456,0.9593136
5000,3,600,70,0.709517582437624,0.706317050125633,0.708,0.95956072,0.95836128
5000,3,600,80,0.709117515450603,0.71151791929283,0.7104,0.96211704,0.96104944
5000,3,600,90,0.704716787041786,0.715918671638902,0.7104,0.96147976,0.960324
5000,3,600,100,0.718719158469055,0.719119228528252,0.719,0.96114296,0.96000144
5000,3,700,1,0.713918327743306,0.706317050125633,0.7102,0.9614896,0.96029744
5000,3,700,10,0.709917649552652,0.714718464917522,0.7124,0.96234544,0.961256
5000,3,700,20,0.70831738186058,0.723520007627957,0.716,0.96184264,0.9607064
5000,3,700,30,0.712718122942036,0.711917987047892,0.7124,0.96117152,0.95999456
5000,3,700,40,0.698715818718161,0.713518259348209,0.7062,0.96066992,0.95948848
5000,3,700,50,0.704316721590839,0.716718810093193,0.7106,0.96136896,0.96021712
5000,3,700,60,0.71151791929283,0.70671711621661,0.7092,0.96108408,0.95993232
5000,3,700,70,0.707517248782582,0.707517248782582,0.7076,0.96030296,0.959124
5000,3,700,80,0.705916984162662,0.707517248782582,0.7068,0.96153568,0.96040912
5000,3,700,90,0.709917649552652,0.704716787041786,0.7074,0.96263288,0.96152656
5000,3,700,100,0.713518259348209,0.720319439473889,0.717,0.96201264,0.96087808
5000,3,800,1,0.710317716795686,0.718719158469055,0.7146,0.96156592,0.96046288
5000,3,800,10,0.710717784166728,0.718719158469055,0.7148,0.96181104,0.96070096
5000,3,800,20,0.713918327743306,0.718719158469055,0.7164,0.96138112,0.96027824
5000,3,800,30,0.713518259348209,0.712718122942036,0.7132,0.96054208,0.95931584
5000,3,800,40,0.713118191081119,0.716318740802043,0.7148,0.9606976,0.95952688
5000,3,800,50,0.714718464917522,0.716718810093193,0.7158,0.96270072,0.96157344
5000,3,800,60,0.715518602603768,0.714718464917522,0.7152,0.96046464,0.95932816
5000,3,800,70,0.712318054930961,0.710317716795686,0.7114,0.96156432,0.96043824
5000,3,800,80,0.705516918327698,0.725920439119872,0.7158,0.9606908,0.95955072
5000,3,800,90,0.717518949059514,0.71151791929283,0.7146,0.95984776,0.95865136
5000,3,800,100,0.71151791929283,0.705116852620739,0.7084,0.96153152,0.96038928
5000,3,900,1,0.698315755187294,0.711917987047892,0.7052,0.9605532,0.959368
5000,3,900,10,0.71431839626641,0.714718464917522,0.7146,0.96298224,0.961876
5000,3,900,20,0.710317716795686,0.711117851665776,0.7108,0.96112688,0.95996656
5000,3,900,30,0.723119936160668,0.718719158469055,0.721,0.96096976,0.95980992
5000,3,900,40,0.710717784166728,0.71151791929283,0.7112,0.96073536,0.95960704
5000,3,900,50,0.716718810093193,0.709917649552652,0.7134,0.96223072,0.96104832
5000,3,900,60,0.722719864821389,0.71151791929283,0.7172,0.96088984,0.95974656
5000,3,900,70,0.718319088537867,0.716318740802043,0.7174,0.9625844,0.96146864
5000,3,900,80,0.718719158469055,0.720719510045118,0.7198,0.96105176,0.95992048
5000,3,900,90,0.710317716795686,0.701516267018369,0.706,0.9620316,0.96090288
5000,3,900,100,0.703116526006033,0.71431839626641,0.7088,0.96190704,0.96078656
5000,3,1000,1,0.701116202591466,0.714718464917522,0.708,0.9613124,0.9602088
5000,3,1000,10,0.71151791929283,0.713118191081119,0.7124,0.96129392,0.96015616
5000,3,1000,20,0.71431839626641,0.711917987047892,0.7132,0.96192072,0.96081616
5000,3,1000,30,0.707517248782582,0.716318740802043,0.712,0.96086632,0.95965024
5000,3,1000,40,0.712318054930961,0.711117851665776,0.7118,0.96150488,0.96034064
5000,3,1000,50,0.718319088537867,0.710717784166728,0.7146,0.96168016,0.96050656
5000,3,1000,60,0.708717448591588,0.70831738186058,0.7086,0.95899912,0.9578368
5000,3,1000,70,0.71431839626641,0.71711887951235,0.7158,0.96123984,0.96006384
5000,3,1000,80,0.713918327743306,0.709517582437624,0.7118,0.9604252,0.95927808
5000,3,1000,90,0.707517248782582,0.709117515450603,0.7084,0.9619228,0.96080224
5000,3,1000,100,0.715518602603768,0.720319439473889,0.718,0.96172264,0.96061552
5000,4,100,1,0.697115565362723,0.712318054930961,0.7048,0.95837144,0.95714192
